no,customer_id,name,contact,join_date,tag_row,tag_customer_id,tag_name,tag_contact,tag_join_date
7044,5424,Andrew Morris,,14-09-09 Tue,,,type1,missing,type3
7045,5425,"Chavez, Robert",610864038849,,Duplicated,nonunique,type2,type 1.1.1,missing
7046,5425,Brian Owens,+61-(02)-2077-8578,15-10-18 Sun,,nonunique,type1,type 2.2.2,type3
7047,5425,"Chavez, Robert",610864038849,,Duplicated,nonunique,type2,type 1.1.1,missing
7048,5425,"Chavez, Robert",610864038849,,Duplicated,nonunique,type2,type 1.1.1,missing
7049,5427,Alexis Orozco,610384536093,2016/03/,Duplicated,,type1,type 1.1.1,imprecise
7050,5427,Gina Patterson,+61-(02)-1161-8007,13-09-27 Fri,Duplicated,,type1,type 2.2.2,type3
7051,5427,Alexis Orozco,610384536093,2016/03/,Duplicated,,type1,type 1.1.1,imprecise
7052,5427,Gina Patterson,+61-(02)-1161-8007,13-09-27 Fri,Duplicated,,type1,type 2.2.2,type3
7053,5427,Alexis Orozco,610384536093,2016/03/,Duplicated,,type1,type 1.1.1,imprecise
7054,5429,Keith Peterson,+61-(03)-3590-8169,04/16/14,,nonunique,type1,type 2.2.2,type4
7055,5429,Michael Horton,31317834,,,nonunique,type1,imprecise,missing
7056,5431,Henry Jensen,61-(03)-3005-1139,09/08/10,,,type1,type 2.2.1,type4
7057,5432,"Esparza, Jonathan",+61(03)5388345,2013/03/,,,type2,imprecise,imprecise
7058,5433,Lauren Williams,+61(04)12165724,11-07-31,,nonunique,type1,type 1.2.2,type2
7059,5433,Cassandra Davis,+61(04)64821521,15-04-20 Mon,,nonunique,type1,type 1.2.2,type3
7060,5434,Jordan Ruiz,+61-(07)-2142-3640,2017/10/,,,type1,type 2.2.2,imprecise
7061,5435,Carlos Kelley,61(04)41604841,05/20/16,,,type1,type 1.2.1,type4
7062,5437,"Lynn, Heidi",610892808638,2017/06/,Duplicated,,type2,type 1.1.2,imprecise
7063,5437,"Lynn, Heidi",610892808638,2017/06/,Duplicated,,type2,type 1.1.2,imprecise
7064,5438,Sean Robinson,-02-3493-2962,06/19/13,,,type1,imprecise,type4
7065,5439,Jennifer Chavez,+61(02)21579029,2014-08-06,,,type1,type 1.2.2,type1
7066,5440,Bailey Williams,(04)74886625,10-09-22,Duplicated,,type1,imprecise,type2
7067,5440,Bailey Williams,(04)74886625,10-09-22,Duplicated,,type1,imprecise,type2
7068,5441,Kathleen Flores,610814879360,14-06-18,,,type1,type 1.1.1,type2
7069,5442,Keith Hernandez,61-04-9609-9287,18-09-30,,,type1,type 2.1.1,type2
7070,5443,Phillip Cardenas,+61-(04)-1612-2438,16-12-09,,,type1,type 2.2.2,type2
7071,5444,Hailey Townsend,61-04-4017-6682,17-03-11,,nonunique,type1,type 2.1.1,type2
7072,5444,Dawn Ford,610734846592,15-06-05,,nonunique,type1,type 1.1.1,type2
7073,5446,Mary Brown,610355872083,2012-07-10,,,type1,type 1.1.2,type1
7074,5447,Carmen Wright,-(04)-3289-4987,2018/02/,Duplicated,,type1,imprecise,imprecise
7075,5447,Carmen Wright,-(04)-3289-4987,2018/02/,Duplicated,,type1,imprecise,imprecise
7076,5448,Carol Sanders,610720709078,15-05-08,,,type1,type 1.1.1,type2
7077,5449,Troy Golden,61-(03)-2057-8244,2015-01-21,,,type1,type 2.2.1,type1
7078,5450,Teresa Rosales,-(04)-4449-3306,2011-12-20,,,type1,imprecise,type1
7079,5451,Anne White,61-02-900-1205,14-09-29 Mon,Duplicated,nonunique,type1,imprecise,type3
7080,5451,Anne White,61-02-900-1205,14-09-29 Mon,Duplicated,nonunique,type1,imprecise,type3
7081,5451,Jenny Carter,-07-3462-1826,16-07-19,,nonunique,type1,imprecise,type2
7082,5453,Keith Moore,,18-03-26 Mon,,,type1,missing,type3
7083,5454,"Williams, Mark",-(08)-6091-6857,14-04-29 Tue,,nonunique,type2,imprecise,type3
7084,5454,Bryan Figueroa,(08)59584749,2010/07/,Duplicated,nonunique,type1,imprecise,imprecise
7085,5454,Bryan Figueroa,(08)59584749,2010/07/,Duplicated,nonunique,type1,imprecise,imprecise
7086,5455,Kayla Taylor,610833386686,2014/01/,,,type1,type 1.1.1,imprecise
7087,5457,Allison Richardson,+61-(04)-8755-3470,2017-08-31,,,type1,type 2.2.2,type1
7088,5458,Katherine Harris,N/A,2011-02-25,,,type1,missing,type1
7089,5459,Ashley Schneider,61-04-2866-7824,2012/06/,,,type1,type 2.1.1,imprecise
7090,5460,"Lee, Mary",61075286108,16-12-02,Duplicated,,type2,imprecise,type2
7091,5460,"Lee, Mary",61075286108,16-12-02,Duplicated,,type2,imprecise,type2
7092,5461,David Shaw,610472657237,2018/10/,,,type1,type 1.1.1,imprecise
7093,5462,Ethan Roman,(07)17994749,2014-01-28,,nonunique,type1,imprecise,type1
7094,5462,Matthew Coleman,610449278994,,,nonunique,type1,type 1.1.1,missing
7095,5464,Donald Fletcher,610429343467,2015-04-21,,nonunique,type1,type 1.1.1,type1
7096,5464,Luis Warner,-04-4586-4178,2018/10/,,nonunique,type1,imprecise,imprecise
7097,5466,Troy Oconnor,61-04-7679-8557,2010-12-24,,,type1,type 2.1.1,type1
7098,5467,Joseph Williams,+61(07)13662897,2017/01/,,,type1,type 1.2.2,imprecise
7099,5468,Angie Frank,-03-333-6690,07/20/14,,,type1,imprecise,type4
7100,5469,Glenn Gonzalez,(08)8447758,,,,type1,imprecise,missing
7101,5470,Scott Torres,610878454669,2017-06-17,,,type1,type 1.1.1,type1
7102,5471,Veronica Lee,61(02)22924500,12-07-30,,,type1,type 1.2.1,type2
7103,5472,Keith Hooper,2672989,03/17/18,,,type1,imprecise,type4
7104,5473,Laura Sanchez,-08-1975-7048,2016-11-13,,nonunique,type1,imprecise,type1
7105,5473,Chris Cruz,610361192117,2018-05-15,,nonunique,type1,type 1.1.2,type1
7106,5474,"Gonzalez, Lisa",+61-(04)-4742-3639,04/08/11,,,type2,type 2.2.2,type4
7107,5476,"Bradley, Brandon",-07-7097-8815,2018-06-24,,nonunique,type2,imprecise,type1
7108,5476,"Meyers, John",,2012/06/,,nonunique,type2,missing,imprecise
7109,5478,Melissa Jenkins,61-03-9060-995,2017-02-17,,nonunique,type1,imprecise,type1
7110,5478,Amanda Parker,610490123689,17-05-28,,nonunique,type1,type 1.1.1,type2
7111,5479,Elizabeth Kramer,-02-5755-9406,10-07-26 Mon,,,type1,imprecise,type3
7112,5481,"Hale, Lori",,18-09-09 Sun,,,type2,missing,type3
7113,5482,Dennis Blair,214231995,12-08-16 Thu,,,type1,imprecise,type3
7114,5483,Steve Simpson,61-(04)-8264-3961,02/11/15,,nonunique,type1,type 2.2.1,type4
7115,5483,Christopher Lopez,(04)33732932,05/23/14,Duplicated,nonunique,type1,imprecise,type4
7116,5483,Christopher Lopez,(04)33732932,05/23/14,Duplicated,nonunique,type1,imprecise,type4
7117,5485,Ashley Foster,+61(04)99632856,2011-12-29,,nonunique,type1,type 1.2.2,type1
7118,5485,Curtis Williams,61-(02)-559-1870,08/30/12,,nonunique,type1,imprecise,type4
7119,5487,Jack Jennings,+61-04-9651-1363,11-06-05,,,type1,type 2.1.2,type2
7120,5488,George Shepard,+61-(07)-9269-839,2012-11-18,,,type1,imprecise,type1
7121,5489,Melanie Andrews,-04-4536-196,10-02-22 Mon,,nonunique,type1,imprecise,type3
7122,5489,"Butler, Gregg",61(03)58777045,14-12-25,,nonunique,type2,type 1.2.1,type2
7123,5490,Steven Keith,610427933077,13-09-01,Duplicated,,type1,type 1.1.1,type2
7124,5490,Steven Keith,610427933077,13-09-01,Duplicated,,type1,type 1.1.1,type2
7125,5491,"Brown, Gabriela",-(03)-8430-118,16-05-11 Wed,,,type2,imprecise,type3
7126,5493,Jessica Daniel,+61(07)9711536,2013/10/,Duplicated,,type1,imprecise,imprecise
7127,5493,Jessica Daniel,+61(07)9711536,2013/10/,Duplicated,,type1,imprecise,imprecise
7128,5494,Maria Hughes,-08-4792-5892,2013/10/,,,type1,imprecise,imprecise
7129,5495,Stephanie Castillo,610768026943,2012-01-09,,,type1,type 1.1.2,type1
7130,5496,"Warren, Tyrone",610218552093,02/08/13,,,type2,type 1.1.2,type4
7131,5497,Samantha Hill,-(07)-2451-1473,14-03-09,Duplicated,,type1,imprecise,type2
7132,5497,Samantha Hill,-(07)-2451-1473,14-03-09,Duplicated,,type1,imprecise,type2
7133,5498,"Walls, Alison",61-(07)-8194-4006,10/20/18,Duplicated,,type2,type 2.2.1,type4
7134,5498,"Walls, Alison",61-(07)-8194-4006,10/20/18,Duplicated,,type2,type 2.2.1,type4
7135,5499,"Rivera, Melinda",+61-04-5515-7227,18-09-19,Duplicated,,type2,type 2.1.2,type2
7136,5499,"Rivera, Melinda",+61-04-5515-7227,18-09-19,Duplicated,,type2,type 2.1.2,type2
7137,5500,Susan Jackson,61(04)31598918,2016/10/,,nonunique,type1,type 1.2.1,imprecise
7138,5500,Robert Jackson,N/A,15-08-05,Duplicated,nonunique,type1,missing,type2
7139,5500,Robert Jackson,N/A,15-08-05,Duplicated,nonunique,type1,missing,type2
7140,5502,Zachary Anderson,61(03)81214320,17-03-20,,,type1,type 1.2.1,type2
7141,5503,Taylor Jensen,+61-03-7243-7634,15-05-11 Mon,,,type1,type 2.1.2,type3
7142,5504,Steven Wilson,-(02)-5472-4391,2011-10-24,,,type1,imprecise,type1
7143,5505,Michael Davis,61(07)53282165,2017-11-09,,,type1,type 1.2.1,type1
7144,5506,Tanya Thornton,-02-2127-1804,12-01-09,Duplicated,,type1,imprecise,type2
7145,5506,Tanya Thornton,-02-2127-1804,12-01-09,Duplicated,,type1,imprecise,type2
7146,5507,Randy Walker,+61-04-7532-9364,06/27/12,,,type1,type 2.1.2,type4
7147,5508,Nicole Hill,+61-(07)-7179-3525,11-08-08,,nonunique,type1,type 2.2.2,type2
7148,5508,"Soto, Gary",(07)98473503,16-04-27 Wed,,nonunique,type2,imprecise,type3
7149,5509,John Kline,610352303784,2012/08/,Duplicated,,type1,type 1.1.2,imprecise
7150,5509,John Kline,610352303784,2012/08/,Duplicated,,type1,type 1.1.2,imprecise
7151,5511,Thomas Mckee,+61(02)41265988,2016-12-28,,,type1,type 1.2.2,type1
7152,5512,Sabrina Mclaughlin,-(08)-53-3647,2015/04/,,nonunique,type1,imprecise,imprecise
7153,5512,"Ortega, Kevin",-07-4525-8130,2012/02/,,nonunique,type2,imprecise,imprecise
7154,5514,"Rodriguez, Daniel",61(02)64404962,13-10-31,,nonunique,type2,type 1.2.1,type2
7155,5514,"Roberts, Kellie",610893258428,05/20/18,,nonunique,type2,type 1.1.2,type4
7156,5516,Brittany Baker,(03)56978866,,Duplicated,nonunique,type1,imprecise,missing
7157,5516,"Lopez, Anna",410808966,09/17/18,,nonunique,type2,imprecise,type4
7158,5516,James Conner,-(03)-2205-6544,11-09-24 Sat,,nonunique,type1,imprecise,type3
7159,5516,Brittany Baker,(03)56978866,,Duplicated,nonunique,type1,imprecise,missing
7160,5519,Molly Harper,-08-1306-9268,09/20/16,,nonunique,type1,imprecise,type4
7161,5519,Erica Hernandez,N/A,2010/10/,,nonunique,type1,missing,imprecise
7162,5521,"Harris, Samantha",61(08)8378452,15-03-13 Fri,Duplicated,,type2,imprecise,type3
7163,5521,"Harris, Samantha",61(08)8378452,15-03-13 Fri,Duplicated,,type2,imprecise,type3
7164,5521,"Harris, Samantha",61(08)8378452,15-03-13 Fri,Duplicated,,type2,imprecise,type3
7165,5522,Rachel Neal,-02-2335-7419,2011-09-30,,,type1,imprecise,type1
7166,5523,Amy Schmidt,+61-04-7728-3753,17-10-03 Tue,,,type1,type 2.1.2,type3
7167,5524,Rachel Mcdowell,61-(03)-7055-482,2018-02-22,,,type1,imprecise,type1
7168,5525,"Jacobson, George",+61(07)91267474,14-11-23,Duplicated,,type2,type 1.2.2,type2
7169,5525,"Jacobson, George",+61(07)91267474,14-11-23,Duplicated,,type2,type 1.2.2,type2
7170,5525,"Jacobson, George",+61(07)91267474,14-11-23,Duplicated,,type2,type 1.2.2,type2
7171,5525,"Jacobson, George",+61(07)91267474,14-11-23,Duplicated,,type2,type 1.2.2,type2
7172,5526,Jenna Dean,61-04-128-1729,16-10-02,,,type1,imprecise,type2
7173,5527,Brandon Sanchez,61(03)88446158,2013/12/,,,type1,type 1.2.1,imprecise
7174,5528,Eric Nichols,829426016,02/29/16,,,type1,imprecise,type4
7175,5529,Gregory Bush,-04-5294-2064,2010/05/,Duplicated,,type1,imprecise,imprecise
7176,5529,Gregory Bush,-04-5294-2064,2010/05/,Duplicated,,type1,imprecise,imprecise
7177,5530,Mary Garner,+61-(08)-8722-3642,2011/11/,,,type1,type 2.2.2,imprecise
7178,5531,Brett Stewart,(07)25518207,2014-02-02,,,type1,imprecise,type1
7179,5532,Shannon Brown,-04-5438-9323,N/A,,,type1,imprecise,missing
7180,5533,"Bond, Kathleen",61-(07)-3670-6336,09/28/18,Duplicated,,type2,type 2.2.1,type4
7181,5533,"Bond, Kathleen",61-(07)-3670-6336,09/28/18,Duplicated,,type2,type 2.2.1,type4
7182,5534,Tracy Downs,61-(08)-7374-4928,2017-01-14,,,type1,type 2.2.1,type1
7183,5535,Jose Orr,N/A,13-06-24,,,type1,missing,type2
7184,5536,Patrick Phillips,610845447535,2018-08-07,,,type1,type 1.1.2,type1
7185,5537,Joshua Wells,610898719021,10-07-13 Tue,,,type1,type 1.1.1,type3
7186,5538,Mark Butler,(08)73433805,14-01-18,,,type1,imprecise,type2
7187,5539,Kristen Reid,61043146617,16-07-26 Tue,,nonunique,type1,imprecise,type3
7188,5539,Shelly Patterson,272544873,02/08/11,,nonunique,type1,imprecise,type4
7189,5541,Kristen Price,211448273,11-02-16,Duplicated,,type1,imprecise,type2
7190,5541,Kristen Price,211448273,11-02-16,Duplicated,,type1,imprecise,type2
7191,5542,Donna White,+61(02)64499295,13-11-03,,nonunique,type1,type 1.2.2,type2
7192,5542,"Price, Raymond",-08-6329-4802,2014-08-16,,nonunique,type2,imprecise,type1
7193,5543,"Sutton, Kara",,2012-01-31,,,type2,missing,type1
7194,5545,Richard Robertson,+61-03-9080-9140,15-09-04 Fri,,,type1,type 2.1.2,type3
7195,5546,Christopher Davidson,+61(04)81054320,10/02/18,,,type1,type 1.2.2,type4
7196,5547,"Evans, Brian",-08-3822-497,11/21/15,Duplicated,,type2,imprecise,type4
7197,5547,"Evans, Brian",-08-3822-497,11/21/15,Duplicated,,type2,imprecise,type4
7198,5548,Dominic Morrison,(07)64551558,10-05-04,,,type1,imprecise,type2
7199,5549,Diana Smith,+61-(03)-5115-2819,14-07-12 Sat,,,type1,type 2.2.2,type3
7200,5550,Angela Wood,-(03)-8013-1736,14-01-29,,,type1,imprecise,type2
7201,5551,"Potter, Mark",61032457505,2015-02-15,Duplicated,,type2,imprecise,type1
7202,5551,"Potter, Mark",61032457505,2015-02-15,Duplicated,,type2,imprecise,type1
7203,5552,Christopher Edwards,-(02)-9832-8503,2012-07-01,Duplicated,,type1,imprecise,type1
7204,5552,Christopher Edwards,-(02)-9832-8503,2012-07-01,Duplicated,,type1,imprecise,type1
7205,5553,"Shepherd, Heather",+61-(08)-2803-276,2010/02/,,,type2,imprecise,imprecise
7206,5554,Gina Johnson,610742803968,2018-08-06,,,type1,type 1.1.2,type1
7207,5555,Gerald Wells,610489879909,12-10-17 Wed,,,type1,type 1.1.1,type3
7208,5556,Lisa Hobbs,-02-2310-393,2014-03-06,,nonunique,type1,imprecise,type1
7209,5556,"Johnston, Miguel",47025744,2010/04/,,nonunique,type2,imprecise,imprecise
7210,5557,Sandra Ballard,+61(03)8898220,17-12-26 Tue,,,type1,imprecise,type3
7211,5558,Emily Howell,61-(02)-8691-5885,10-08-03,Duplicated,,type1,type 2.2.1,type2
7212,5558,Emily Howell,61-(02)-8691-5885,10-08-03,Duplicated,,type1,type 2.2.1,type2
7213,5559,Ashley Simpson,+61-07-8392-8554,13-01-01,Duplicated,,type1,type 2.1.2,type2
7214,5559,Ashley Simpson,+61-07-8392-8554,13-01-01,Duplicated,,type1,type 2.1.2,type2
7215,5561,Kelly Avila,390368675,08/24/11,,,type1,imprecise,type4
7216,5562,Ashley Gray,+61(03)97102191,16-01-22,Duplicated,,type1,type 1.2.2,type2
7217,5562,Ashley Gray,+61(03)97102191,16-01-22,Duplicated,,type1,type 1.2.2,type2
7218,5563,April Sanchez,+61-(08)-2929-3985,2011-05-22,,nonunique,type1,type 2.2.2,type1
7219,5563,Shelby Thomas,61-04-8356-4633,2016-05-30,,nonunique,type1,type 2.1.1,type1
7220,5564,Alexander Lewis,+61(04)65219495,18-10-29 Mon,,,type1,type 1.2.2,type3
7221,5566,Gregory Valdez,-08-8894-3577,2013/03/,,,type1,imprecise,imprecise
7222,5567,John Daniel,(04)1254785,2014/02/,,,type1,imprecise,imprecise
7223,5568,Amy James,(04)49377530,12/27/14,,nonunique,type1,imprecise,type4
7224,5568,"Hunter, Patricia",610424058919,06/14/14,,nonunique,type2,type 1.1.1,type4
7225,5570,Jeremy Nguyen,-(08)-8392-4156,15-06-01 Mon,,,type1,imprecise,type3
7226,5571,"Gibson, Sylvia",+61-(07)-6568-5863,13-09-04 Wed,,,type2,type 2.2.2,type3
7227,5572,Brian Perez,61-04-6831-6951,10-08-24 Tue,Duplicated,,type1,type 2.1.1,type3
7228,5572,Brian Perez,61-04-6831-6951,10-08-24 Tue,Duplicated,,type1,type 2.1.1,type3
7229,5572,Brian Perez,61-04-6831-6951,10-08-24 Tue,Duplicated,,type1,type 2.1.1,type3
7230,5573,Whitney Peters,61-(02)-9308-7327,2011-09-01,,,type1,type 2.2.1,type1
7231,5574,James Ellis,610784942784,2015-03-13,,nonunique,type1,type 1.1.2,type1
7232,5574,Douglas Riley,61-07-5956-2815,02/08/18,,nonunique,type1,type 2.1.1,type4
7233,5576,Andrea Novak,-03-1952-4484,12-06-07,,,type1,imprecise,type2
7234,5577,Amy Palmer,61-(08)-1992-4384,2013/06/,Duplicated,nonunique,type1,type 2.2.1,imprecise
7235,5577,Amy Palmer,61-(08)-1992-4384,2013/06/,Duplicated,nonunique,type1,type 2.2.1,imprecise
7236,5577,"Dean, Theresa",61-07-7826-3630,2013-07-05,,nonunique,type2,type 2.1.1,type1
7237,5577,Amy Palmer,61-(08)-1992-4384,2013/06/,Duplicated,nonunique,type1,type 2.2.1,imprecise
7238,5578,"Clark, Michelle",-04-6664-5380,12-09-05 Wed,,,type2,imprecise,type3
7239,5579,Sophia Miles,61-08-5563-3321,12-12-04,Duplicated,,type1,type 2.1.1,type2
7240,5579,Sophia Miles,61-08-5563-3321,12-12-04,Duplicated,,type1,type 2.1.1,type2
7241,5580,"Hunter, Mary",+61-04-3851-7323,11-10-20,,,type2,type 2.1.2,type2
7242,5582,Henry Ward,610836727748,2014/04/,,,type1,type 1.1.1,imprecise
7243,5583,Catherine Freeman,610413222528,17-07-09,,,type1,type 1.1.2,type2
7244,5584,"Welch, Fred",-(03)-3641-2811,05/27/17,Duplicated,nonunique,type2,imprecise,type4
7245,5584,Corey Carrillo,-(08)-3212-163,13-01-01,,nonunique,type1,imprecise,type2
7246,5584,"Welch, Fred",-(03)-3641-2811,05/27/17,Duplicated,nonunique,type2,imprecise,type4
7247,5584,"Welch, Fred",-(03)-3641-2811,05/27/17,Duplicated,nonunique,type2,imprecise,type4
7248,5585,Shane Wilson,,18-07-06 Fri,Duplicated,,type1,missing,type3
7249,5585,Shane Wilson,,18-07-06 Fri,Duplicated,,type1,missing,type3
7250,5586,"Sanders, David",61-(08)-8227-9547,2015-11-07,Duplicated,,type2,type 2.2.1,type1
7251,5586,"Sanders, David",61-(08)-8227-9547,2015-11-07,Duplicated,,type2,type 2.2.1,type1
7252,5587,Alan Li,(07)17997124,2016/12/,,,type1,imprecise,imprecise
7253,5589,James Griffin,+61(02)81488015,17-07-13,Duplicated,,type1,type 1.2.2,type2
7254,5589,James Griffin,+61(02)81488015,17-07-13,Duplicated,,type1,type 1.2.2,type2
7255,5590,Kenneth Snyder,(03)39201023,2015/08/,,,type1,imprecise,imprecise
7256,5591,Kathy Morgan,373728921,2010/10/,,nonunique,type1,imprecise,imprecise
7257,5591,"Jackson, Sherry",+61-02-5451-4824,2011/08/,,nonunique,type2,type 2.1.2,imprecise
7258,5593,Alicia Rodriguez,-04-6123-2073,2011/11/,,,type1,imprecise,imprecise
7259,5594,Andre Drake,-(07)-9721-348,,,,type1,imprecise,missing
7260,5595,Gary Bean,+61(08)82835382,11/07/15,,nonunique,type1,type 1.2.2,type4
7261,5595,Stacey Nelson,-02-7703-4740,08/14/18,,nonunique,type1,imprecise,type4
7262,5597,Andrew Marshall,61-(07)-2976-9415,05/12/17,,,type1,type 2.2.1,type4
7263,5598,Denise Kim,61(03)74353178,10/26/10,Duplicated,,type1,type 1.2.1,type4
7264,5598,Denise Kim,61(03)74353178,10/26/10,Duplicated,,type1,type 1.2.1,type4
7265,5598,Denise Kim,61(03)74353178,10/26/10,Duplicated,,type1,type 1.2.1,type4
7266,5599,"Williams, Dennis",+61-03-627-624,2017-06-13,,,type2,imprecise,type1
7267,5600,Julia Sanchez,610781797533,2011/04/,Duplicated,nonunique,type1,type 1.1.2,imprecise
7268,5600,Julia Sanchez,610781797533,2011/04/,Duplicated,nonunique,type1,type 1.1.2,imprecise
7269,5600,Elizabeth Gill,61-02-7915-7786,11/03/14,,nonunique,type1,type 2.1.1,type4
7270,5601,Cynthia Forbes,-(04)-4018-3326,2015/09/,,,type1,imprecise,imprecise
7271,5602,Stephanie Baker,-(07)-3342-586,2015/08/,,,type1,imprecise,imprecise
7272,5604,Christine Mendoza,444998924,10/14/16,,,type1,imprecise,type4
7273,5605,Jane King,61-07-3207-4886,2012/05/,,,type1,type 2.1.1,imprecise
7274,5606,David Adams,457248283,04/17/17,,nonunique,type1,imprecise,type4
7275,5606,Heather Gardner,61-03-169-5093,18-01-28,,nonunique,type1,imprecise,type2
7276,5608,Kevin Duncan,,17-10-31 Tue,,,type1,missing,type3
7277,5609,Thomas Ortiz,61(07)83869449,18-10-11 Thu,Duplicated,,type1,type 1.2.1,type3
7278,5609,Thomas Ortiz,61(07)83869449,18-10-11 Thu,Duplicated,,type1,type 1.2.1,type3
7279,5610,Christian Anderson,61-(03)-8228-9478,07/25/13,,,type1,type 2.2.1,type4
7280,5611,Juan Smith,-(03)-709-106,18-09-03 Mon,,,type1,imprecise,type3
7281,5612,Robert Perry,465896623,12-10-28,Duplicated,,type1,imprecise,type2
7282,5612,Robert Perry,465896623,12-10-28,Duplicated,,type1,imprecise,type2
7283,5612,Robert Perry,465896623,12-10-28,Duplicated,,type1,imprecise,type2
7284,5613,"Vega, Michael",61-03-3393-8194,10/11/14,,,type2,type 2.1.1,type4
7285,5614,Logan Washington,+61-(02)-6091-5552,15-02-27 Fri,,,type1,type 2.2.2,type3
7286,5615,"Cook, Ethan",61048241760,02/23/16,,,type2,imprecise,type4
7287,5616,Alicia Summers,610464578716,16-12-01,,,type1,type 1.1.2,type2
7288,5617,Juan Bond,61-(08)-5485-9487,2010-06-12,Duplicated,,type1,type 2.2.1,type1
7289,5617,Juan Bond,61-(08)-5485-9487,2010-06-12,Duplicated,,type1,type 2.2.1,type1
7290,5618,Todd Berger,-(03)-9773-1335,02/20/14,Duplicated,,type1,imprecise,type4
7291,5618,Todd Berger,-(03)-9773-1335,02/20/14,Duplicated,,type1,imprecise,type4
7292,5619,"Ward, Douglas",61(02)66011230,18-08-25 Sat,,nonunique,type2,type 1.2.1,type3
7293,5619,James Moore,-04-1916-4079,10-03-18 Thu,,nonunique,type1,imprecise,type3
7294,5620,Christy Taylor,61(07)85855982,08/15/13,Duplicated,,type1,type 1.2.1,type4
7295,5620,Christy Taylor,61(07)85855982,08/15/13,Duplicated,,type1,type 1.2.1,type4
7296,5621,Kirsten Davidson,(04)54989,2013-07-22,Duplicated,,type1,imprecise,type1
7297,5621,Kirsten Davidson,(04)54989,2013-07-22,Duplicated,,type1,imprecise,type1
7298,5623,David Tran,61-02-75-8585,12-11-07 Wed,,,type1,imprecise,type3
7299,5624,Hunter Cherry,-(02)-728-1486,2010/08/,,,type1,imprecise,imprecise
7300,5625,Sara Dillon,61(03)69992602,2011/03/,,nonunique,type1,type 1.2.1,imprecise
7301,5625,Kaitlyn Freeman,61-(07)-3334-6246,10-10-23,Duplicated,nonunique,type1,type 2.2.1,type2
7302,5625,Kaitlyn Freeman,61-(07)-3334-6246,10-10-23,Duplicated,nonunique,type1,type 2.2.1,type2
